Price,Close,High,Low,Open,Volume
Ticker,BTC,BTC,BTC,BTC,BTC
Date,,,,,
2024-12-24,43.849998474121094,43.93000030517578,42.77000045776367,42.90999984741211,972300
2024-12-26,42.33000183105469,42.810001373291016,42.150001525878906,42.43000030517578,1009000
2024-12-27,41.81999969482422,42.70000076293945,41.310001373291016,42.68000030517578,1393400
2024-12-30,41.75,42.04999923706055,40.43000030517578,41.15999984741211,1169900
2024-12-31,41.869998931884766,42.63999938964844,41.27000045776367,42.45000076293945,1141700
2025-01-02,43.15999984741211,43.38999938964844,42.54999923706055,42.7400016784668,1558700
2025-01-03,43.599998474121094,43.93000030517578,42.849998474121094,43.06999969482422,1012700
2025-01-06,45.34000015258789,45.5099983215332,43.81999969482422,43.900001525878906,2727800
2025-01-07,42.7400016784668,44.70000076293945,42.560001373291016,44.66999816894531,2328700
2025-01-08,41.61000061035156,42.54999923706055,40.933998107910156,42.279998779296875,1382800
2025-01-10,41.9900016784668,42.4900016784668,40.869998931884766,41.849998474121094,1430600
2025-01-13,41.4900016784668,41.560001373291016,39.52000045776367,40.279998779296875,1313300
2025-01-14,42.77000045776367,43.11000061035156,42.22700119018555,42.90999984741211,784200
2025-01-15,44.150001525878906,44.66999816894531,43.720001220703125,43.7599983215332,1218500
2025-01-16,44.5099983215332,44.6349983215332,43.119998931884766,44.06999969482422,1053100
2025-01-17,46.43000030517578,47.03900146484375,45.400001525878906,45.59000015258789,1593100
2025-01-21,47.08000183105469,47.58000183105469,45.54199981689453,46.63999938964844,1616700
2025-01-22,46.2599983215332,46.61000061035156,45.779998779296875,46.38999938964844,1286700
2025-01-23,45.810001373291016,47.38999938964844,45.34000015258789,45.400001525878906,2903800
2025-01-24,46.5099983215332,47.560001373291016,46.41999816894531,46.709999084472656,1109300
2025-01-27,44.91999816894531,45.34000015258789,43.7599983215332,44.65999984741211,1749700
2025-01-28,44.869998931884766,45.9900016784668,44.83000183105469,45.470001220703125,752700
2025-01-29,46.22999954223633,46.4900016784668,44.91999816894531,45.290000915527344,909400
2025-01-30,46.540000915527344,47.22999954223633,46.430999755859375,46.52000045776367,729600
2025-01-31,45.0099983215332,47.029998779296875,44.959999084472656,46.439998626708984,1285600
2025-02-03,44.86000061035156,45.279998779296875,41.861000061035156,42.0,2449200
2025-02-04,43.77000045776367,44.724998474121094,43.45000076293945,44.029998779296875,1358600
2025-02-05,43.13999938964844,43.970001220703125,42.77299880981445,43.77000045776367,789300
2025-02-06,42.959999084472656,43.869998931884766,42.40999984741211,43.59000015258789,862800
2025-02-07,42.41999816894531,44.439998626708984,42.380001068115234,44.209999084472656,988300
2025-02-10,43.18000030517578,43.444000244140625,42.93000030517578,43.290000915527344,577600
2025-02-11,42.22999954223633,43.13999938964844,42.02000045776367,42.939998626708984,841200
2025-02-12,42.9900016784668,43.290000915527344,41.880001068115234,41.97999954223633,991400
2025-02-13,42.65999984741211,42.75,42.20000076293945,42.529998779296875,502100
2025-02-14,43.11000061035156,43.88999938964844,42.68000030517578,42.84000015258789,782100
2025-02-18,41.720001220703125,42.84000015258789,41.34000015258789,42.779998779296875,1095700
2025-02-19,42.630001068115234,42.84000015258789,42.2599983215332,42.709999084472656,617900
2025-02-20,43.65999984741211,43.779998779296875,42.900001525878906,43.34000015258789,652700
2025-02-21,42.02000045776367,44.04999923706055,41.95000076293945,43.939998626708984,1045200
2025-02-24,41.63999938964844,42.439998626708984,41.4900016784668,42.279998779296875,1240100
2025-02-25,39.040000915527344,39.5,37.970001220703125,39.470001220703125,2398500
2025-02-26,37.31999969482422,39.130001068115234,36.380001068115234,38.0099983215332,2965300
2025-02-27,36.93000030517578,38.2599983215332,36.560001373291016,38.220001220703125,1127600
2025-02-28,37.33000183105469,37.7400016784668,35.90999984741211,36.25,1687200
